SalesOrderId,new_revenue,legacy_revenue,revenue_diff,new_amount2,new_gp,legacy_gp,gp_diff,new_term_gp,legacy_term_gp,term_gp_diff,abs_revenue_diff,abs_gp_diff,abs_term_gp_diff
11727480,660.0,660.0,0.0,403.92,256.08,256.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11727612,12285.5,12285.5,0.0,7984.86,4300.64,4300.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11727830,6880.11,6880.11,0.0,4318.65,2561.46,2561.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11727965,18960.0,18960.0,0.0,11376.0,7584.0,7584.0,0.0,2654.4,2654.4,0.0,0.0,0.0,0.0
11727979,9807.41,9807.41,0.0,6374.82,3432.59,3432.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11728129,1399.0,1399.0,0.0,1015.67,383.33,383.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11707905,3200.0,3200.0,0.0,2720.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11707912,1546.0,1546.0,0.0,1304.45,241.55,241.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11708173,3990.0,3990.0,0.0,,3990.0,3990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11708305,21911.05,3465.0,18446.05,11070.22,9108.33,1732.5,7375.83,0.0,0.0,0.0,18446.05,7375.83,0.0
11709114,4995.0,4995.0,0.0,,4995.0,4995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11709448,2494.0,499.0,1995.0,1197.0,1047.5,249.5,798.0,0.0,0.0,0.0,1995.0,798.0,0.0
11709709,1987.7,1987.7,0.0,1639.9,347.8,347.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11710454,1700.0,1700.0,0.0,1417.59,282.41,282.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11711054,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
11711056,3106.0,3106.0,0.0,1863.6,1242.4,1242.4,0.0,550.51,550.51,0.0,0.0,0.0,0.0
11711213,1122.0,,1122.0,672.75,449.25,,449.25,0.0,,0.0,1122.0,449.25,0.0
11711215,26066.0,26066.0,0.0,19460.48,6605.52,6605.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11711245,500.0,500.0,0.0,425.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11711379,10607.23,10607.23,0.0,6003.82,3921.41,3921.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11711481,1184.0,1184.0,0.0,992.6,191.4,191.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11711488,10607.23,10607.23,0.0,6003.82,3921.41,3921.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11711747,10607.23,10607.23,0.0,6003.82,3921.41,3921.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11711858,216.63,216.63,0.0,181.11,35.52,35.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11714796,17398.6,17398.6,0.0,9682.56,7085.54,7085.54,0.0,2259.26,2259.26,0.0,0.0,0.0,0.0
11714925,10607.23,10607.23,0.0,6003.82,3921.41,3921.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11715432,3238.0,648.0,2590.0,1554.0,1360.0,324.0,1036.0,0.0,0.0,0.0,2590.0,1036.0,0.0
11715566,10607.23,10607.23,0.0,6003.82,3921.41,3921.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11715691,704.0,704.0,0.0,,704.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11715866,10607.23,10607.23,0.0,6003.82,3921.41,3921.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11715900,7988.4,7988.4,0.0,3834.36,3355.14,3355.14,0.0,894.77,894.77,0.0,0.0,0.0,0.0
11716059,86.0,86.0,0.0,68.8,17.2,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11716061,10610.56,2268.0,8342.56,5418.5,4058.06,1134.0,2924.06,0.0,0.0,0.0,8342.56,2924.06,0.0
11716293,431.67,0.0,431.67,259.0,172.67,0.0,172.67,0.0,0.0,0.0,431.67,172.67,0.0
11716295,4289.18,858.0,3431.18,2058.65,1801.53,429.0,1372.53,0.0,0.0,0.0,3431.18,1372.53,0.0
11716427,630.0,630.0,0.0,2642.79,-2012.79,-2012.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11716570,10208.32,2042.0,8166.32,4899.44,4287.88,1021.0,3266.88,0.0,0.0,0.0,8166.32,3266.88,0.0
11716593,4800.0,4800.0,0.0,,4800.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11716595,1702.0,1702.0,0.0,1446.7,255.3,255.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11716936,6476.0,1296.0,5180.0,3108.0,2720.0,648.0,2072.0,0.0,0.0,0.0,5180.0,2072.0,0.0
11717063,28613.0,28613.0,0.0,21843.59,6471.41,6471.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11717070,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
11717072,3892.96,546.0,3346.96,2174.86,1445.1,273.0,1172.1,0.0,0.0,0.0,3346.96,1172.1,0.0
11717104,2305.0,2305.0,0.0,2031.5,273.5,273.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11717429,2274.0,455.0,1819.0,1181.99,864.51,227.5,637.01,0.0,0.0,0.0,1819.0,637.01,0.0
11717565,1184.0,1184.0,0.0,1006.4,177.6,177.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11717965,4547.55,4331.0,216.55,4214.52,333.03,116.48,216.55,0.0,0.0,0.0,216.55,216.55,0.0
11717967,2024.0,405.0,1619.0,1052.03,769.47,202.5,566.97,0.0,0.0,0.0,1619.0,566.97,0.0
11718097,1961.0,1961.0,0.0,1647.2,313.8,313.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11718099,2319.0,,2319.0,1507.12,811.88,,811.88,0.0,,0.0,2319.0,811.88,0.0
11718106,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11718108,6802.0,1022.0,5780.0,3468.0,2823.0,511.0,2312.0,0.0,0.0,0.0,5780.0,2312.0,0.0
11718442,43228.1,43228.1,0.0,,43228.1,43228.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11718699,1849.0,125.0,1724.0,1034.0,752.5,62.5,690.0,0.0,0.0,0.0,1724.0,690.0,0.0
11722634,7174.25,7174.25,0.0,4367.15,2579.6,2579.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11722647,4117.63,858.0,3259.63,1955.78,1732.85,429.0,1303.85,0.0,0.0,0.0,3259.63,1303.85,0.0
11723084,5075.0,5075.0,0.0,17462.33,-12387.33,-12387.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11725723,2494.0,499.0,1995.0,1197.0,1047.5,249.5,798.0,0.0,0.0,0.0,1995.0,798.0,0.0
11725759,1723.0,1723.0,0.0,1449.9,273.1,273.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11726360,299.0,299.0,0.0,179.4,119.6,119.6,0.0,41.86,41.86,0.0,0.0,0.0,0.0
11726977,19388.0,19388.0,0.0,12320.9,7067.1,7067.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11727327,1258.0,1258.0,0.0,1006.4,251.6,251.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11727346,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
11727478,8578.36,1716.0,6862.36,4117.42,3602.94,858.0,2744.94,0.0,0.0,0.0,6862.36,2744.94,0.0
11727845,1780.0,1780.0,0.0,1492.2,287.8,287.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11727995,3788.96,810.0,2978.96,1935.74,1448.22,405.0,1043.22,0.0,0.0,0.0,2978.96,1043.22,0.0
11728282,3630.0,3630.0,0.0,1815.86,1814.14,1814.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11728314,736.5,736.5,0.0,441.9,294.6,294.6,0.0,103.49,103.49,0.0,0.0,0.0,0.0
11728664,28789.2,28189.2,600.0,22622.55,6166.65,5566.65,600.0,0.0,0.0,0.0,600.0,600.0,0.0
11729049,5904.0,5904.0,0.0,4359.78,1544.22,1544.22,0.0,115.29,115.29,0.0,0.0,0.0,0.0
11729382,9565.35,1915.35,7650.0,5259.38,2390.62,0.0,2390.62,0.0,0.0,0.0,7650.0,2390.62,0.0
11729486,2400.0,2400.0,0.0,2040.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11729600,5491.01,5491.01,0.0,4275.26,1215.75,1215.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11729603,786.0,786.0,0.0,668.1,117.9,117.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11729617,6974.4,6974.4,0.0,4532.02,2442.38,2442.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11730604,3289.0,3289.0,0.0,2780.9,508.1,508.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11731907,3898.0,736.0,3162.0,2022.8,1507.2,368.0,1139.2,0.0,0.0,0.0,3162.0,1139.2,0.0
11731922,998.0,998.0,0.0,517.9,380.1,380.1,0.0,280.1,280.1,0.0,0.0,0.0,0.0
11731989,1227.0,1227.0,0.0,1020.3,206.7,206.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11732008,1774.0,1774.0,0.0,1507.9,266.1,266.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11732458,7998.52,972.0,7026.52,4215.2,3297.32,486.0,2811.32,0.0,0.0,0.0,7026.52,2811.32,0.0
11732493,2614.0,324.0,2290.0,1374.0,1078.0,162.0,916.0,0.0,0.0,0.0,2290.0,916.0,0.0
11732608,4930.0,813.0,4117.0,2470.2,2053.3,406.5,1646.8,0.0,0.0,0.0,4117.0,1646.8,0.0
11732626,6518.14,6518.14,0.0,4153.09,2365.05,2365.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11733079,299.0,299.0,0.0,179.4,119.6,119.6,0.0,41.86,41.86,0.0,0.0,0.0,0.0
11733111,17849.0,17849.0,0.0,11041.4,6782.6,6782.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11733647,2535.0,2535.0,0.0,,2535.0,2535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11733762,3238.0,648.0,2590.0,1554.0,1360.0,324.0,1036.0,0.0,0.0,0.0,2590.0,1036.0,0.0
11733980,92758.0,92758.0,0.0,55640.13,37117.87,37117.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11734148,16136.47,16136.47,0.0,10356.54,5586.74,5586.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11734430,156.0,156.0,0.0,,156.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11734616,1996.0,1996.0,0.0,998.0,499.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11734630,4599.0,4599.0,0.0,3580.23,1018.77,1018.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11734866,4000.0,4000.0,0.0,,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11735115,13033.0,13033.0,0.0,8223.12,4809.88,4809.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11735134,10130.5,10130.5,0.0,6092.18,3738.32,3738.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11736805,1327.0,266.0,1061.0,689.49,504.51,133.0,371.51,0.0,0.0,0.0,1061.0,371.51,0.0
11737823,650.0,650.0,0.0,,650.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11737841,633.3,633.3,0.0,335.92,233.88,233.88,0.0,170.38,170.38,0.0,0.0,0.0,0.0
11739059,10764.0,10764.0,0.0,6996.6,3767.4,3767.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11739560,1713.0,1713.0,0.0,,1713.0,1713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11717571,2274.0,455.0,1819.0,1181.99,864.51,227.5,637.01,0.0,0.0,0.0,1819.0,637.01,0.0
11717682,26731.72,4455.0,22276.72,13366.48,11137.74,2227.5,8910.24,0.0,0.0,0.0,22276.72,8910.24,0.0
11717832,2516.0,2516.0,0.0,2012.8,503.2,503.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11717839,2188.0,438.0,1750.0,1050.0,919.0,219.0,700.0,0.0,0.0,0.0,1750.0,700.0,0.0
11717957,1642.0,1642.0,0.0,1395.7,246.3,246.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11717989,2525.0,505.0,2020.0,1212.0,1060.5,252.5,808.0,0.0,0.0,0.0,2020.0,808.0,0.0
11718418,14462.0,14462.0,0.0,8609.01,5245.49,5245.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11718468,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
11718475,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11718693,15850.31,15850.31,0.0,9992.52,5619.47,5619.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11719168,4548.0,910.0,3638.0,2363.98,1729.02,455.0,1274.02,0.0,0.0,0.0,3638.0,1274.02,0.0
11719318,2020.0,,2020.0,1212.0,808.0,,808.0,0.0,,0.0,2020.0,808.0,0.0
11719561,3822.0,3822.0,0.0,1834.8,1605.2,1605.2,0.0,428.12,428.12,0.0,0.0,0.0,0.0
11719668,2899.0,580.0,2319.0,1507.12,1101.88,290.0,811.88,0.0,0.0,0.0,2319.0,811.88,0.0
11719786,49769.21,,49769.21,27373.07,22396.14,,22396.14,0.0,,0.0,49769.21,22396.14,0.0
11719797,2899.0,580.0,2319.0,1507.12,1101.88,290.0,811.88,0.0,0.0,0.0,2319.0,811.88,0.0
11720011,4930.0,813.0,4117.0,3269.55,1253.95,406.5,847.45,0.0,0.0,0.0,4117.0,847.45,0.0
11721090,76539.62,76539.62,0.0,49750.75,26788.87,26788.87,0.0,26788.87,26788.87,0.0,0.0,0.0,0.0
11721108,4236.0,748.0,3488.0,1794.0,2068.0,374.0,1694.0,0.0,0.0,0.0,3488.0,1694.0,0.0
11721247,38476.22,11640.0,26836.22,33012.0,5464.22,1818.75,3645.47,0.0,0.0,0.0,26836.22,3645.47,0.0
11721251,1067095.98,85993.4,981102.58,625308.55,441787.43,34248.7,407538.73,0.0,0.0,0.0,981102.58,407538.73,0.0
11721590,4040.0,,4040.0,2424.0,1616.0,,1616.0,0.0,,0.0,4040.0,1616.0,0.0
11721615,8835.0,8835.0,0.0,,8835.0,8835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11721626,4891.0,4891.0,0.0,2403.63,2044.9,2044.9,0.0,560.85,560.85,0.0,0.0,0.0,0.0
11721901,5763.0,954.0,4809.0,3001.12,2284.88,477.0,1807.88,0.0,0.0,0.0,4809.0,1807.88,0.0
11721926,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
11721944,2240.0,2240.0,0.0,8464.86,-6224.86,-6224.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11721958,20172.6,20172.6,0.0,15314.6,4858.0,4858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11722076,8908.3,1782.0,7126.3,4275.79,3741.51,891.0,2850.51,0.0,0.0,0.0,7126.3,2850.51,0.0
11722183,12986.37,2706.0,10280.37,6168.22,5465.15,1353.0,4112.15,0.0,0.0,0.0,10280.37,4112.15,0.0
11722294,1309.0,1309.0,0.0,2347.7,-1050.2,-1050.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11722319,823.2,823.2,0.0,394.92,345.78,345.78,0.0,92.15,92.15,0.0,0.0,0.0,0.0
11722326,5730.02,749.0,4981.02,3437.63,2292.39,299.97,1992.42,0.0,0.0,0.0,4981.02,1992.42,0.0
11722451,149830.44,149830.44,0.0,86733.88,60691.56,60691.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11722487,5250.0,,5250.0,3143.91,2106.09,,2106.09,0.0,,0.0,5250.0,2106.09,0.0
11722501,27160.67,19744.17,7416.5,17120.05,9793.79,7007.74,2786.05,0.0,0.0,0.0,7416.5,2786.05,0.0
11722626,6886.0,6886.0,0.0,3986.65,2671.85,2671.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11722644,31092.5,4119.0,26973.5,16184.13,12848.87,2059.5,10789.37,0.0,0.0,0.0,26973.5,10789.37,0.0
11722880,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
11723187,1053.64,,1053.64,579.61,474.03,,474.03,0.0,,0.0,1053.64,474.03,0.0
11723219,888.0,888.0,0.0,754.8,133.2,133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11724759,4201.2,4201.2,0.0,2520.72,1680.48,1680.48,0.0,588.17,588.17,0.0,0.0,0.0,0.0
11725091,2269.45,454.0,1815.45,1233.88,808.57,227.0,581.57,0.0,0.0,0.0,1815.45,581.57,0.0
11725534,8292.0,1658.0,6634.0,4312.1,3150.9,829.0,2321.9,0.0,0.0,0.0,6634.0,2321.9,0.0
11725763,2494.0,499.0,1995.0,1197.0,1047.5,249.5,798.0,0.0,0.0,0.0,1995.0,798.0,0.0
11726338,1200.0,1200.0,0.0,1020.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11726363,2500.0,2500.0,0.0,,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11726513,228.0,228.0,0.0,193.8,34.2,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11726956,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
11670365,70000.0,70000.0,0.0,44673.76,24504.92,24504.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11670733,13314.0,13314.0,0.0,7052.11,6261.89,6261.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11671267,3136.0,3136.0,0.0,2665.6,470.4,470.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11671301,5314.0,5314.0,0.0,3778.36,1535.64,1535.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11671635,68371.94,,68371.94,46254.72,22117.22,,22117.22,0.0,,0.0,68371.94,22117.22,0.0
11671784,138.0,138.0,0.0,110.4,27.6,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11671903,5219.0,5219.0,0.0,3438.4,1780.6,1780.6,0.0,1780.6,1780.6,0.0,0.0,0.0,0.0
11672284,1058.0,1058.0,0.0,507.6,444.4,444.4,0.0,118.44,118.44,0.0,0.0,0.0,0.0
11672301,2336.0,2336.0,0.0,,2336.0,2336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11672303,0.0,0.0,0.0,1016.8,-1016.8,-1016.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11673103,10340.0,1870.0,8470.0,5082.0,4323.0,935.0,3388.0,0.0,0.0,0.0,8470.0,3388.0,0.0
11673237,0.0,0.0,0.0,200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11673456,8908.3,1782.0,7126.3,4275.79,3741.51,891.0,2850.51,0.0,0.0,0.0,7126.3,2850.51,0.0
11673939,2743.0,2743.0,0.0,1417.76,1050.74,1050.74,0.0,776.24,776.24,0.0,0.0,0.0,0.0
11673941,833.0,833.0,0.0,,833.0,833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11674492,23586.0,23586.0,0.0,14151.6,9434.4,9434.4,0.0,1888.8,1888.8,0.0,0.0,0.0,0.0
11674624,12850.56,12850.56,0.0,10836.5,2014.06,2014.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11674643,1500.0,1500.0,0.0,1275.0,225.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11674992,660.0,660.0,0.0,561.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11675211,20631.0,2691.0,17940.0,10764.0,8521.5,1345.5,7176.0,0.0,0.0,0.0,17940.0,7176.0,0.0
11676147,11250.0,11250.0,0.0,8101.25,3148.75,3148.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11676264,3238.0,648.0,2590.0,1554.0,1360.0,324.0,1036.0,0.0,0.0,0.0,2590.0,1036.0,0.0
11676279,171429.03,,171429.03,137143.36,34285.67,,34285.67,0.0,,0.0,171429.03,34285.67,0.0
11676513,3631.0,3631.0,0.0,3577.74,53.26,53.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11676530,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
11676549,875.0,875.0,0.0,,875.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11679236,51372.4,51372.4,0.0,33040.43,18331.97,18331.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11679472,3588.5,748.0,2840.5,1704.3,1510.2,374.0,1136.2,0.0,0.0,0.0,2840.5,1136.2,0.0
11679721,10883.15,10883.15,0.0,,10883.15,10883.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11679738,1816.0,1816.0,0.0,1480.7,335.3,335.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11679855,10535.0,10535.0,0.0,6649.01,3733.49,3733.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11680091,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
11680106,3738.0,748.0,2990.0,1794.0,1570.0,374.0,1196.0,0.0,0.0,0.0,2990.0,1196.0,0.0
11680657,9615.0,9615.0,0.0,5326.15,3998.85,3998.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11680725,6478.5,6478.5,0.0,3110.4,2720.85,2720.85,0.0,725.76,725.76,0.0,0.0,0.0,0.0
11680757,25052.62,16272.69,8779.93,13739.31,9696.69,6184.22,3512.47,0.0,0.0,0.0,8779.93,3512.47,0.0
11680976,38079.3,38079.3,0.0,22081.68,15997.62,15997.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11681225,2992.0,2992.0,0.0,,2992.0,2992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11681863,17748.77,3550.0,14198.77,8633.72,7340.05,1775.0,5565.05,0.0,0.0,0.0,14198.77,5565.05,0.0
11682031,640.33,640.33,0.0,,640.33,640.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11682144,295.0,295.0,0.0,177.0,118.0,118.0,0.0,40.26,40.26,0.0,0.0,0.0,0.0
11682729,2319.0,,2319.0,1507.12,811.88,,811.88,0.0,,0.0,2319.0,811.88,0.0
11682731,240.0,240.0,0.0,204.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11683282,1016.1,,1016.1,812.88,203.22,,203.22,0.0,,0.0,1016.1,203.22,0.0
11684069,330.0,330.0,0.0,280.5,49.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11684084,1200.0,1200.0,0.0,1020.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11687328,3275.0,3275.0,0.0,1572.0,1375.5,1375.5,0.0,367.01,367.01,0.0,0.0,0.0,0.0
11687477,2500.0,2500.0,0.0,,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11687694,6774.25,6774.25,0.0,4035.94,2510.81,2510.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11740013,3644.0,2672.5,971.5,1823.74,485.17,0.0,485.17,0.0,0.0,0.0,971.5,485.17,0.0
11740496,21338.98,3139.0,18199.98,10922.84,8846.64,1569.5,7277.14,0.0,0.0,0.0,18199.98,7277.14,0.0
11740714,8250.0,8250.0,0.0,,8250.0,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11741749,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
11741885,2092.0,273.0,1819.0,1181.99,773.51,136.5,637.01,0.0,0.0,0.0,1819.0,637.01,0.0
11741935,2516.0,2516.0,0.0,2012.8,503.2,503.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11742218,1850.0,,1850.0,925.0,925.0,,925.0,0.0,,0.0,1850.0,925.0,0.0
11742454,266.0,266.0,0.0,,266.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11742468,532.0,532.0,0.0,,532.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11743321,44280.0,13512.0,30768.0,24572.15,17130.85,5252.64,11878.21,0.0,0.0,0.0,30768.0,11878.21,0.0
11743471,3301.49,660.0,2641.49,1584.63,1386.86,330.0,1056.86,0.0,0.0,0.0,2641.49,1056.86,0.0
11743490,3243.0,3243.0,0.0,1833.0,1198.5,1198.5,0.0,987.0,987.0,0.0,0.0,0.0,0.0
11743507,3525.0,3525.0,0.0,1833.0,1339.5,1339.5,0.0,987.0,987.0,0.0,0.0,0.0,0.0
11743621,1362.0,1362.0,0.0,1157.7,204.3,204.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11743872,3738.0,748.0,2990.0,1794.0,1570.0,374.0,1196.0,0.0,0.0,0.0,2990.0,1196.0,0.0
11743990,13247.0,13247.0,0.0,8390.64,4856.36,4856.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11744926,4289.18,858.0,3431.18,2058.71,1801.47,429.0,1372.47,0.0,0.0,0.0,3431.18,1372.47,0.0
11744943,1258.0,1258.0,0.0,1006.4,251.6,251.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11746616,3045.0,3045.0,0.0,2381.9,663.1,663.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11746630,20242.08,20242.08,0.0,11990.81,7235.27,7235.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11746865,195.0,195.0,0.0,,195.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11748137,3990.0,3990.0,0.0,3391.5,598.5,598.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11748401,1911.0,1911.0,0.0,993.85,726.15,726.15,0.0,535.15,535.15,0.0,0.0,0.0,0.0
11748855,2541.0,2541.0,0.0,2180.15,360.85,360.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11750159,11869.0,2375.0,9494.0,5737.03,4944.47,1187.5,3756.97,0.0,0.0,0.0,9494.0,3756.97,0.0
11750660,14503.95,14503.95,0.0,9138.27,5144.58,5144.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11750892,5798.0,1160.0,4638.0,3014.24,2203.76,580.0,1623.76,0.0,0.0,0.0,4638.0,1623.76,0.0
11751428,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11751963,6566.0,6566.0,0.0,3939.6,2626.4,2626.4,0.0,1224.65,1224.65,0.0,0.0,0.0,0.0
11752414,990.0,990.0,0.0,841.5,148.5,148.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11754554,851.0,851.0,0.0,723.35,127.65,127.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11754885,10148.0,10148.0,0.0,5276.7,3856.3,3856.3,0.0,2841.3,2841.3,0.0,0.0,0.0,0.0
11755104,1197.0,1197.0,0.0,776.85,420.15,420.15,0.0,420.15,420.15,0.0,0.0,0.0,0.0
11757008,1258.0,1258.0,0.0,1006.4,251.6,251.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
