Sales_Order,new_revenue,legacy_revenue,revenue_diff,new_amount2,new_gp,legacy_gp,gp_diff,new_term_gp,legacy_term_gp,term_gp_diff,abs_revenue_diff,abs_gp_diff,abs_term_gp_diff
1358535,7177.0,1496.0,5681.0,3408.6,3020.4,748.0,2272.4,0.0,0.0,0.0,5681.0,2272.4,0.0
1358550,3475.0,,3475.0,1042.5,2432.5,,2432.5,0.0,,0.0,3475.0,2432.5,0.0
1358554,75769.61,11144.35,64625.26,38710.77,31982.34,5473.44,26508.9,0.0,0.0,0.0,64625.26,26508.9,0.0
1358561,6981.5,6981.5,0.0,4392.04,2268.96,2268.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358563,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1358565,4289.18,858.0,3431.18,2058.71,1801.47,429.0,1372.47,0.0,0.0,0.0,3431.18,1372.47,0.0
1358588,456.0,456.0,0.0,387.6,68.4,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358600,887.0,887.0,0.0,753.95,133.05,133.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358606,19251.82,19251.82,0.0,11378.16,6834.66,6834.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358617,164.0,164.0,0.0,131.2,32.8,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358627,2316.0,2316.0,0.0,1948.56,367.44,367.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358630,1611.0,1611.0,0.0,1369.35,241.65,241.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358636,7577.92,1620.0,5957.92,3871.48,2896.44,810.0,2086.44,0.0,0.0,0.0,5957.92,2086.44,0.0
1358645,10585.0,10585.0,0.0,8997.25,1587.75,1587.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358652,19350.0,19350.0,0.0,,19350.0,19350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358675,596.0,596.0,0.0,470.84,125.16,125.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358682,1020.0,1020.0,0.0,,1020.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358691,3475.0,,3475.0,1042.5,2432.5,,2432.5,0.0,,0.0,3475.0,2432.5,0.0
1358693,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1358705,888.0,888.0,0.0,795.7,92.3,92.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358728,240.0,240.0,0.0,204.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358747,4471.75,4471.75,0.0,2146.2,1878.18,1878.18,0.0,500.92,500.92,0.0,0.0,0.0,0.0
1358757,1046.0,1046.0,0.0,869.8,176.2,176.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358765,9352.0,9352.0,0.0,7481.6,1870.4,1870.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358785,3275.0,3275.0,0.0,1572.0,1375.5,1375.5,0.0,367.01,367.01,0.0,0.0,0.0,0.0
1358799,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1358800,5589.75,5589.75,0.0,3778.36,1608.89,1608.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358803,4113.0,823.0,3290.0,1974.0,1727.5,411.5,1316.0,0.0,0.0,0.0,3290.0,1316.0,0.0
1358818,15592.5,15592.5,0.0,8185.97,7406.53,7406.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358821,34863.8,34863.8,0.0,,34863.8,34863.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358829,2024.0,405.0,1619.0,1052.03,769.47,202.5,566.97,0.0,0.0,0.0,1619.0,566.97,0.0
1358831,155.0,155.0,0.0,124.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358847,6813.68,6813.68,0.0,4948.73,1699.45,1699.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358857,75886.72,11220.0,64666.72,38141.5,32135.22,5610.0,26525.22,0.0,0.0,0.0,64666.72,26525.22,0.0
1358867,3745.0,390.0,3355.0,2180.75,1369.25,195.0,1174.25,0.0,0.0,0.0,3355.0,1174.25,0.0
1358877,11808.48,11808.48,0.0,6237.56,4389.92,4389.92,0.0,3208.92,3208.92,0.0,0.0,0.0,0.0
1358884,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1358890,45836.35,4849.0,40987.35,24590.51,18821.34,2424.5,16396.84,0.0,0.0,0.0,40987.35,16396.84,0.0
1358893,998.0,998.0,0.0,517.9,380.1,380.1,0.0,280.1,280.1,0.0,0.0,0.0,0.0
1355919,1296.0,1296.0,0.0,622.2,544.3,544.3,0.0,145.18,145.18,0.0,0.0,0.0,0.0
1355923,4320.0,4320.0,0.0,2246.4,1641.6,1641.6,0.0,1209.6,1209.6,0.0,0.0,0.0,0.0
1355925,2274.0,455.0,1819.0,1181.99,864.51,227.5,637.01,0.0,0.0,0.0,1819.0,637.01,0.0
1355933,299.0,299.0,0.0,179.4,119.6,119.6,0.0,41.86,41.86,0.0,0.0,0.0,0.0
1355956,3013.0,3013.0,0.0,1414.8,1270.7,1270.7,0.0,262.21,262.21,0.0,0.0,0.0,0.0
1355960,10340.5,10340.5,0.0,6193.56,3741.94,3741.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355979,2000.0,2000.0,0.0,,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355986,7178.5,5236.0,1942.5,6123.88,560.0,-187.86,747.86,0.0,0.0,0.0,1942.5,747.86,0.0
1355996,4625.0,,4625.0,2312.5,2312.5,,2312.5,0.0,,0.0,4625.0,2312.5,0.0
1356001,828.0,828.0,0.0,662.4,165.6,165.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356011,3844.0,3844.0,0.0,2103.99,1512.51,1512.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356016,1614.97,,1614.97,888.23,726.74,,726.74,0.0,,0.0,1614.97,726.74,0.0
1356029,3250.0,3250.0,0.0,,3250.0,3250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356030,7101.0,1122.0,5979.0,3587.7,2952.3,561.0,2391.3,0.0,0.0,0.0,5979.0,2391.3,0.0
1356033,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356048,250.0,250.0,0.0,175.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356050,37.68,37.68,0.0,,37.68,37.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356053,1944.0,0.0,1944.0,972.0,972.0,0.0,972.0,0.0,0.0,0.0,1944.0,972.0,0.0
1356060,9514.51,1287.0,8227.51,4933.31,3937.7,643.5,3294.2,0.0,0.0,0.0,8227.51,3294.2,0.0
1356063,11858.0,11858.0,0.0,5699.02,4623.98,4623.98,0.0,3088.98,3088.98,0.0,0.0,0.0,0.0
1356074,29800.0,29800.0,0.0,,29800.0,29800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356086,4920.3,4686.0,234.3,4122.87,797.43,563.13,234.3,0.0,0.0,0.0,234.3,234.3,0.0
1356090,2066.0,2066.0,0.0,1756.1,309.9,309.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356093,6719.25,6719.25,0.0,4554.52,2164.73,2164.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356095,4997.65,2065.0,2932.65,2411.4,2586.25,2000.0,586.25,0.0,0.0,0.0,2932.65,586.25,0.0
1356111,15200.0,15200.0,0.0,2400.0,12800.0,12800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356113,1497.0,1497.0,0.0,1293.47,203.53,203.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356120,2614.0,324.0,2290.0,1374.0,1078.0,162.0,916.0,0.0,0.0,0.0,2290.0,916.0,0.0
1356124,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1356165,846.0,846.0,0.0,507.6,338.4,338.4,0.0,118.44,118.44,0.0,0.0,0.0,0.0
1356168,1513.0,1513.0,0.0,907.8,605.2,605.2,0.0,211.82,211.82,0.0,0.0,0.0,0.0
1356187,1489.0,194.0,1295.0,777.0,615.0,97.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1356195,1495.0,1495.0,0.0,,1495.0,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356198,1508.0,1508.0,0.0,1218.9,289.1,289.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356211,2947.5,2947.5,0.0,1414.8,1237.95,1237.95,0.0,330.12,330.12,0.0,0.0,0.0,0.0
1356217,798.0,798.0,0.0,352.36,445.64,445.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356222,2587.64,,2587.64,2070.11,517.53,,517.53,0.0,,0.0,2587.64,517.53,0.0
1356254,1400.0,1400.0,0.0,840.0,560.0,560.0,0.0,196.0,196.0,0.0,0.0,0.0,0.0
1356256,995.0,,995.0,597.0,398.0,,398.0,0.0,,0.0,995.0,398.0,0.0
1356276,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1356284,261.0,261.0,0.0,208.8,52.2,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356286,708.0,708.0,0.0,,708.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356325,888.0,888.0,0.0,754.8,133.2,133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353737,2979.8,65.0,2914.8,2388.44,591.36,0.0,591.36,0.0,0.0,0.0,2914.8,591.36,0.0
1353771,2899.0,580.0,2319.0,1507.12,1101.88,290.0,811.88,0.0,0.0,0.0,2319.0,811.88,0.0
1353774,54472.61,6435.0,48037.61,28834.39,22420.72,3217.5,19203.22,0.0,0.0,0.0,48037.61,19203.22,0.0
1353778,9440.05,8990.52,449.53,7996.64,1443.41,1374.67,68.74,0.0,0.0,0.0,449.53,68.74,0.0
1353787,299.0,299.0,0.0,188.77,110.23,110.23,0.0,110.23,110.23,0.0,0.0,0.0,0.0
1353800,1495.0,,1495.0,897.0,598.0,,598.0,0.0,,0.0,1495.0,598.0,0.0
1353804,4000.0,4000.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353812,2945.25,2805.0,140.25,2495.69,449.56,428.15,21.41,0.0,0.0,0.0,140.25,21.41,0.0
1353824,5196.0,5196.0,0.0,2598.0,2598.0,2598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353831,907.2,864.0,43.2,771.12,136.08,129.6,6.48,0.0,0.0,0.0,43.2,6.48,0.0
1353835,1499.4,1428.0,71.4,1274.49,224.91,214.2,10.71,0.0,0.0,0.0,71.4,10.71,0.0
1353840,2864.0,374.0,2490.0,1494.0,1183.0,187.0,996.0,0.0,0.0,0.0,2490.0,996.0,0.0
1353859,2820.3,2686.0,134.3,2362.87,457.43,435.65,21.78,0.0,0.0,0.0,134.3,21.78,0.0
1353862,9362.0,748.0,8614.0,5167.84,3820.16,374.0,3446.16,0.0,0.0,0.0,8614.0,3446.16,0.0
1353877,1525.0,1525.0,0.0,732.0,640.5,640.5,0.0,170.8,170.8,0.0,0.0,0.0,0.0
1353883,12499.86,1716.0,10783.86,6471.16,5170.7,858.0,4312.7,0.0,0.0,0.0,10783.86,4312.7,0.0
1353912,29031.62,29031.62,0.0,16344.25,12687.37,12687.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353917,2899.0,580.0,2319.0,1507.12,1101.88,290.0,811.88,0.0,0.0,0.0,2319.0,811.88,0.0
1353928,3995.0,3995.0,0.0,,3995.0,3995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353968,1619.0,431.92,1187.08,777.0,680.0,205.17,474.83,0.0,0.0,0.0,1187.08,474.83,0.0
1353978,4303.8,4303.8,0.0,2796.88,1506.92,1506.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353984,907.2,864.0,43.2,771.12,136.08,129.6,6.48,0.0,0.0,0.0,43.2,6.48,0.0
1353994,3456.0,3456.0,0.0,2073.6,1382.4,1382.4,0.0,483.84,483.84,0.0,0.0,0.0,0.0
1354008,1744.68,1570.0,174.68,1447.33,297.35,549.5,-252.15,0.0,0.0,0.0,174.68,252.15,0.0
1354034,760.2,724.0,36.2,646.17,114.03,108.6,5.43,0.0,0.0,0.0,36.2,5.43,0.0
1354039,118220.0,118220.0,0.0,,118220.0,118220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354042,9250.0,,9250.0,4625.0,4625.0,,4625.0,0.0,,0.0,9250.0,4625.0,0.0
1354052,11945.66,810.0,11135.66,6828.24,4712.42,405.0,4307.42,0.0,0.0,0.0,11135.66,4307.42,0.0
1354068,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1354071,846.0,846.0,0.0,507.6,338.4,338.4,0.0,118.44,118.44,0.0,0.0,0.0,0.0
1354081,14563.5,12393.5,2170.0,9944.64,4618.86,4046.94,571.92,0.0,0.0,0.0,2170.0,571.92,0.0
1354084,1643.0,1643.0,0.0,1297.97,345.03,345.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354086,24908.0,24908.0,0.0,13393.36,10569.64,10569.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354090,2144.59,429.0,1715.59,1029.36,900.73,214.5,686.23,0.0,0.0,0.0,1715.59,686.23,0.0
1354105,1296.0,1296.0,0.0,622.08,544.32,544.32,0.0,145.15,145.15,0.0,0.0,0.0,0.0
1354108,2992.5,2850.0,142.5,2543.63,448.87,427.5,21.37,0.0,0.0,0.0,142.5,21.37,0.0
1354113,7447.0,1490.0,5957.0,3871.1,2830.9,745.0,2085.9,0.0,0.0,0.0,5957.0,2085.9,0.0
1354121,3243.0,3243.0,0.0,1692.0,1339.5,1339.5,0.0,394.8,394.8,0.0,0.0,0.0,0.0
1354130,799.05,761.0,38.05,639.24,159.81,152.2,7.61,0.0,0.0,0.0,38.05,7.61,0.0
1354136,1179.0,1179.0,0.0,,589.5,589.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354141,4313.0,4313.0,0.0,2990.35,1322.65,1322.65,0.0,1322.65,1322.65,0.0,0.0,0.0,0.0
1354153,3588.5,748.0,2840.5,1704.3,1510.2,374.0,1136.2,0.0,0.0,0.0,2840.5,1136.2,0.0
1355346,521.85,497.0,24.85,443.57,78.28,74.55,3.73,0.0,0.0,0.0,24.85,3.73,0.0
1355351,20410.0,20410.0,0.0,,20410.0,20410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355353,2899.0,580.0,2319.0,1507.12,1101.88,290.0,811.88,0.0,0.0,0.0,2319.0,811.88,0.0
1355367,1800.0,1800.0,0.0,900.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355398,2334.0,2334.0,0.0,1400.4,933.6,933.6,0.0,326.76,326.76,0.0,0.0,0.0,0.0
1355429,7200.0,7200.0,0.0,3600.0,3600.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355435,24145.0,24145.0,0.0,14487.0,9658.0,9658.0,0.0,2414.5,2414.5,0.0,0.0,0.0,0.0
1355443,16147.3,16147.3,0.0,7898.34,8248.96,8248.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355460,11090.93,2311.0,8779.93,5267.46,4667.97,1155.5,3512.47,0.0,0.0,0.0,8779.93,3512.47,0.0
1355464,2616.95,350.0,2266.95,2163.56,453.39,0.0,453.39,0.0,0.0,0.0,2266.95,453.39,0.0
1355468,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1355472,995.0,995.0,0.0,,995.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355476,4536.0,4320.0,216.0,3859.0,677.0,461.0,216.0,0.0,0.0,0.0,216.0,216.0,0.0
1355488,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1355492,538.9,538.9,0.0,349.75,189.15,189.15,0.0,189.15,189.15,0.0,0.0,0.0,0.0
1355497,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1355501,3588.5,748.0,2840.5,1704.3,1510.2,374.0,1136.2,0.0,0.0,0.0,2840.5,1136.2,0.0
1355503,2075.0,2075.0,0.0,945.0,880.0,880.0,0.0,-857.62,-857.62,0.0,0.0,0.0,0.0
1355505,1239.0,1239.0,0.0,594.0,520.5,520.5,0.0,138.6,138.6,0.0,0.0,0.0,0.0
1355510,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1355514,2294.0,299.0,1995.0,1197.0,947.5,149.5,798.0,0.0,0.0,0.0,1995.0,798.0,0.0
1355516,2163.0,2060.0,103.0,1844.5,318.5,215.5,103.0,0.0,0.0,0.0,103.0,103.0,0.0
1355528,2375.0,,2375.0,1425.0,950.0,,950.0,0.0,,0.0,2375.0,950.0,0.0
1355542,3487.2,3487.2,0.0,2266.01,1221.19,1221.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355551,2995.0,2995.0,0.0,,2995.0,2995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355553,957.6,912.0,45.6,816.0,141.6,96.0,45.6,0.0,0.0,0.0,45.6,45.6,0.0
1355562,6219.0,6219.0,0.0,3778.36,2238.14,2238.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355565,1905.75,1815.0,90.75,0.0,1905.75,1815.0,90.75,0.0,0.0,0.0,90.75,90.75,0.0
1355581,6019.0,6019.0,0.0,3778.36,2138.14,2138.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355583,9502.21,1980.0,7522.21,4513.32,3998.89,990.0,3008.89,0.0,0.0,0.0,7522.21,3008.89,0.0
1355585,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1355594,2494.0,499.0,1995.0,1197.0,1047.5,249.5,798.0,0.0,0.0,0.0,1995.0,798.0,0.0
1355603,3528.0,3360.0,168.0,2999.65,528.35,360.35,168.0,0.0,0.0,0.0,168.0,168.0,0.0
1355611,30827.23,6397.35,24429.88,15756.68,12367.55,3099.54,9268.01,0.0,0.0,0.0,24429.88,9268.01,0.0
1355613,3588.5,748.0,2840.5,1704.3,1510.2,374.0,1136.2,0.0,0.0,0.0,2840.5,1136.2,0.0
1355635,2007.6,1912.0,95.6,1643.9,363.7,268.1,95.6,0.0,0.0,0.0,95.6,95.6,0.0
1355642,17576.0,17576.0,0.0,13294.13,4281.87,4281.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355659,2184.0,2184.0,0.0,,2184.0,2184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355669,2901.59,580.0,2321.59,1666.75,944.84,290.0,654.84,0.0,0.0,0.0,2321.59,654.84,0.0
1355679,1489.0,194.0,1295.0,777.0,615.0,97.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1355705,6551.25,6551.25,0.0,3898.48,2652.77,2652.77,0.0,2652.77,2652.77,0.0,0.0,0.0,0.0
1355711,155.4,148.0,7.4,124.0,31.4,24.0,7.4,0.0,0.0,0.0,7.4,7.4,0.0
1353289,3280.2,3124.0,156.2,2788.17,492.03,468.6,23.43,0.0,0.0,0.0,156.2,23.43,0.0
1353291,3866.51,3866.51,0.0,3220.68,645.83,645.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353308,4256.96,910.0,3346.96,2174.86,1627.1,455.0,1172.1,0.0,0.0,0.0,3346.96,1172.1,0.0
1353320,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353326,32.0,32.0,0.0,,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353348,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1353354,997.5,997.5,0.0,,997.5,997.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353363,525.28,525.28,0.0,,525.28,525.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353376,2000.0,2000.0,0.0,,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353379,4231.0,4231.0,0.0,2534.79,1486.21,1486.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353392,193.2,184.0,9.2,154.56,38.64,36.8,1.84,0.0,0.0,0.0,9.2,1.84,0.0
1353397,1057.5,1057.5,0.0,507.6,444.15,444.15,0.0,118.44,118.44,0.0,0.0,0.0,0.0
1353405,21138.09,3135.0,18003.09,10800.99,8769.6,1567.5,7202.1,0.0,0.0,0.0,18003.09,7202.1,0.0
1353410,500.0,500.0,0.0,,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353415,1043.7,994.0,49.7,798.44,245.26,233.58,11.68,0.0,0.0,0.0,49.7,11.68,0.0
1353421,2515.8,2396.0,119.8,2012.64,503.16,479.2,23.96,0.0,0.0,0.0,119.8,23.96,0.0
1353424,453.6,432.0,21.6,385.56,68.04,64.8,3.24,0.0,0.0,0.0,21.6,3.24,0.0
1353429,11011.08,2431.0,8580.08,5147.64,4647.94,1215.5,3432.44,0.0,0.0,0.0,8580.08,3432.44,0.0
1353438,5750.0,5750.0,0.0,4025.47,1724.53,1724.53,0.0,1724.53,1724.53,0.0,0.0,0.0,0.0
1353440,3321.15,3163.0,158.15,2822.98,498.17,474.45,23.72,0.0,0.0,0.0,158.15,23.72,0.0
1353445,1153.95,1099.0,54.95,980.86,173.09,164.85,8.24,0.0,0.0,0.0,54.95,8.24,0.0
1353451,4719.0,4719.0,0.0,2796.88,1714.52,1714.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353454,5345.76,5345.76,0.0,2734.0,2077.19,2077.19,0.0,1542.61,1542.61,0.0,0.0,0.0,0.0
1353458,12750.0,12750.0,0.0,9478.32,3271.68,3271.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353464,310.8,296.0,14.8,248.64,62.16,59.2,2.96,0.0,0.0,0.0,14.8,2.96,0.0
1353468,4897.2,4897.2,0.0,2938.32,1958.88,1958.88,0.0,685.61,685.61,0.0,0.0,0.0,0.0
1353482,9252.5,9252.5,0.0,5780.03,3311.97,3311.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353486,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1353492,458.7,458.7,0.0,275.22,183.48,183.48,0.0,49.47,49.47,0.0,0.0,0.0,0.0
1353496,1800.0,1800.0,0.0,900.0,900.0,900.0,0.0,900.0,900.0,0.0,0.0,0.0,0.0
1353503,1342.95,1279.0,63.95,1141.51,201.44,191.85,9.59,0.0,0.0,0.0,63.95,9.59,0.0
1353515,5760.0,5760.0,0.0,2880.0,2880.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353528,18193.0,2905.0,15288.0,9379.11,7361.39,1452.5,5908.89,0.0,0.0,0.0,15288.0,5908.89,0.0
1353532,31625.15,17455.31,14169.84,17169.81,11860.84,6891.46,4969.38,0.0,0.0,0.0,14169.84,4969.38,0.0
1353537,80742.63,58708.31,22034.32,58502.69,22239.94,17972.92,4267.02,0.0,0.0,0.0,22034.32,4267.02,0.0
1353545,6219.0,6219.0,0.0,3778.36,2238.14,2238.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353552,4500.0,4500.0,0.0,,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353557,6572.0,1315.0,5257.0,3416.01,2498.49,657.5,1840.99,0.0,0.0,0.0,5257.0,1840.99,0.0
1353561,11020.0,11020.0,0.0,9539.1,1480.9,1480.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353575,798.0,798.0,0.0,517.9,280.1,280.1,0.0,280.1,280.1,0.0,0.0,0.0,0.0
1353588,11857.0,11857.0,0.0,7287.95,4248.05,4248.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353592,2199.0,2199.0,0.0,1319.4,879.6,879.6,0.0,308.04,308.04,0.0,0.0,0.0,0.0
1353969,6125.9,6125.9,0.0,4085.67,2040.23,2040.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353971,4857.0,972.0,3885.0,2331.0,2040.0,486.0,1554.0,0.0,0.0,0.0,3885.0,1554.0,0.0
1353972,28986.0,,28986.0,23188.78,5797.22,,5797.22,0.0,,0.0,28986.0,5797.22,0.0
1353983,17676.84,2376.0,15300.84,8396.39,8092.45,1188.0,6904.45,0.0,0.0,0.0,15300.84,6904.45,0.0
1353993,6800.0,6800.0,0.0,,6800.0,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353995,1056.64,1006.32,50.32,845.31,211.33,201.26,10.07,0.0,0.0,0.0,50.32,10.07,0.0
1354001,218331.51,218331.51,0.0,130998.9,87332.61,87332.61,0.0,20308.85,20308.85,0.0,0.0,0.0,0.0
1354017,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1354021,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1354035,4236.0,4236.0,0.0,3346.44,889.56,889.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354049,1360.8,1296.0,64.8,1156.68,204.12,194.4,9.72,0.0,0.0,0.0,64.8,9.72,0.0
1354059,999.6,952.0,47.6,849.66,149.94,142.8,7.14,0.0,0.0,0.0,47.6,7.14,0.0
1354061,19734.2,4170.0,15564.2,10052.9,7596.3,2085.0,5511.3,0.0,0.0,0.0,15564.2,5511.3,0.0
1354070,5446.08,1089.0,4357.08,2613.99,2287.59,544.5,1743.09,0.0,0.0,0.0,4357.08,1743.09,0.0
1354073,3108.5,648.0,2460.5,1476.3,1308.2,324.0,984.2,0.0,0.0,0.0,2460.5,984.2,0.0
1354076,4700.0,4700.0,0.0,2262.5,2437.5,2437.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354080,995.0,,995.0,597.0,398.0,,398.0,0.0,,0.0,995.0,398.0,0.0
1354083,2000.0,0.0,2000.0,1200.0,800.0,0.0,800.0,0.0,0.0,0.0,2000.0,800.0,0.0
1354092,5547.06,990.0,4557.06,2733.46,2318.6,495.0,1823.6,0.0,0.0,0.0,4557.06,1823.6,0.0
1354102,8578.36,1716.0,6862.36,4117.42,3602.94,858.0,2744.94,0.0,0.0,0.0,6862.36,2744.94,0.0
1354110,5049.24,748.0,4301.24,2581.54,2093.7,374.0,1719.7,0.0,0.0,0.0,4301.24,1719.7,0.0
1354114,4256.96,910.0,3346.96,2174.86,1627.1,455.0,1172.1,0.0,0.0,0.0,3346.96,1172.1,0.0
1354118,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1354131,3724.0,486.0,3238.0,2104.06,1376.94,243.0,1133.94,0.0,0.0,0.0,3238.0,1133.94,0.0
1354133,7741.8,7741.8,0.0,5166.54,2575.26,2575.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354150,7857.0,7857.0,0.0,4929.24,2791.26,2791.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
